Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog,station_id
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-09,2014-09-10,21.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-10,2014-09-11,11.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-11,2014-09-12,11.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-12,2014-09-13,11.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-13,2014-09-14,10.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-14,2014-09-15,10.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-15,2014-09-16,13.000000000000002,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-16,2014-09-17,18.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-17,2014-09-18,18.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-18,2014-09-19,20.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-19,2014-09-20,32.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-20,2014-09-21,31.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-21,2014-09-22,20.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-22,2014-09-23,8.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-23,2014-09-24,14.000000000000002,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-24,2014-09-25,21.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-25,2014-09-26,25.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-26,2014-09-27,19.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-27,2014-09-28,35.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-28,2014-09-29,28.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-29,2014-09-30,19.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-09-30,2014-10-01,42.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-01,2014-10-02,58.00000000000001,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-02,2014-10-03,15.000000000000002,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-03,2014-10-04,18.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-04,2014-10-05,17.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-05,2014-10-06,19.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-06,2014-10-07,23.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-07,2014-10-08,36.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-08,2014-10-09,21.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-09,2014-10-10,28.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-10,2014-10-11,30.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-11,2014-10-12,27.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-12,2014-10-13,16.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-13,2014-10-14,20.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-14,2014-10-15,13.000000000000002,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-15,2014-10-16,16.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-16,2014-10-17,24.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-17,2014-10-18,28.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-18,2014-10-19,16.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-19,2014-10-20,18.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-20,2014-10-21,23.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-21,2014-10-22,29.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-22,2014-10-23,9.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-23,2014-10-24,8.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-24,2014-10-25,10.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-25,2014-10-26,15.000000000000002,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-26,2014-10-27,22.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-27,2014-10-28,24.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-28,2014-10-29,29.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-29,2014-10-30,33.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-30,2014-10-31,26.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-10-31,2014-11-01,24.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-01,2014-11-02,22.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-02,2014-11-03,18.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-03,2014-11-04,33.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-04,2014-11-05,33.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-05,2014-11-06,16.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-06,2014-11-07,8.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-07,2014-11-08,13.000000000000002,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-08,2014-11-09,18.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-09,2014-11-10,22.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-10,2014-11-11,19.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-11,2014-11-12,11.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-12,2014-11-13,17.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-13,2014-11-14,18.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-14,2014-11-15,26.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-15,2014-11-16,28.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-16,2014-11-17,9.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-17,2014-11-18,13.000000000000002,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-18,2014-11-19,10.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-19,2014-11-20,14.000000000000002,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-20,2014-11-21,17.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-21,2014-11-22,24.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-22,2014-11-23,25.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-23,2014-11-24,25.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-24,2014-11-25,28.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-25,2014-11-26,39.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-26,2014-11-27,48.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-27,2014-11-28,38.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-28,2014-11-29,31.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-29,2014-11-30,23.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-11-30,2014-12-01,19.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-01,2014-12-02,15.000000000000002,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-02,2014-12-03,16.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-03,2014-12-04,21.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-04,2014-12-05,17.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-05,2014-12-06,19.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-06,2014-12-07,17.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-07,2014-12-08,18.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-08,2014-12-09,17.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-09,2014-12-10,6.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-10,2014-12-11,12.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-11,2014-12-12,26.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-12,2014-12-13,31.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-13,2014-12-14,30.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-14,2014-12-15,37.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-15,2014-12-16,41.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-16,2014-12-17,32.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-17,2014-12-18,18.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-18,2014-12-19,21.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-19,2014-12-20,27.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-20,2014-12-21,29.000000000000004,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-21,2014-12-22,17.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-22,2014-12-23,22.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-23,2014-12-24,33.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-24,2014-12-25,40.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-25,2014-12-26,33.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-26,2014-12-27,14.000000000000002,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-27,2014-12-28,14.000000000000002,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-28,2014-12-29,12.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-29,2014-12-30,18.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-30,2014-12-31,22.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2014-12-31,2015-01-01,35.0,ug.m-3,day,1,1,2015-09-15 16:54:34,,9f4183d6-7643-4a62-9e55-b3da3e5dcfec,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2015-01-01,2015-01-02,56.00000000000001,ug.m-3,day,1,1,2016-07-22 16:24:42,,4496556f-ebb9-48a1-9fc7-80f658e03620,IT1037A
IT/SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,5,2015-01-02,2015-01-03,35.0,ug.m-3,day,1,1,2016-07-22 16:24:42,,4496556f-ebb9-48a1-9fc7-80f658e03620,IT1037A
